"season","change","temperature","seed"
21,0.142742846949037,0.142742846949037,5
22,0.61081841185597,0.753561258805007,5
23,-0.644432580091257,0.10912867871375,5
24,-0.820873923120327,-0.711745244406578,5
25,0.147174419149213,-0.564570825257365,5
26,1.03961337702098,0.475042551763613,5
27,0.74391490022679,1.2189574519904,5
28,0.473162266722455,1.69211971871286,5
29,0.829071184383565,2.52119090309642,5
30,1.57743685179747,4.09862775489389,5
31,-0.329825719595715,3.76880203529818,5
32,0.293630198889968,4.06243223418814,5
33,-0.527574541653912,3.53485769253423,5
34,0.600383012717822,4.13524070525205,5
35,-0.745571966367893,3.38966873888416,5
36,0.907806344848042,4.2974750837322,5
37,-0.155192107701733,4.14228297603047,5
38,0.037990302789878,4.18027327882035,5
39,-0.471778227480138,3.70849505134021,5
40,0.520329858414412,4.22882490975462,5
41,1.10111288031413,5.32993779006875,5
42,-1.38598346693663,3.94395432313213,5
43,1.46610056889567,5.4100548920278,5
44,1.16824298037557,6.57829787240337,5
45,-0.529993222275863,6.04830465012751,5
46,-1.07977210083502,4.9685325492925,5
47,-0.969092838536464,3.99943971075603,5
48,0.0338044138647222,4.03324412462075,5
49,-0.397372710154215,3.63587141446654,5
50,-0.543935464188511,3.09193595027803,5
51,-0.50292347613635,2.58901247414168,5
52,0.33094829751221,2.91996077165389,5
53,0.329204762896511,3.2491655345504,5
54,0.85229656451901,4.10146209906941,5
55,0.313927824444899,4.41538992351431,5
56,0.506538930556839,4.92192885407115,5
57,0.328282253455647,5.25021110752679,5
58,-0.665454165516838,4.58475694200995,5
59,0.823988383637486,5.40874532564744,5
60,0.381713751866236,5.79045907751368,5
61,-0.645710184791845,5.14474889272183,5
62,-0.125138232993776,5.01961065972806,5
63,-0.605175556830648,4.41443510289741,5
64,-0.420171048983975,3.99426405391343,5
65,-1.09237064295823,2.90189341095521,5
66,1.47622493280746,4.37811834376267,5
67,-0.406011667949784,3.97210667581288,5
68,1.22761400843551,5.19972068424839,5
69,0.0614595384987931,5.26118022274718,5
70,-1.3269167635235,3.93426345922369,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
