"season","change","temperature","seed"
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
21,-0.565287180787437,-0.565287180787437,10
22,-0.856911652943623,-1.42219883373106,10
23,1.58508989526,0.16289106152894,10
24,1.83011579721175,1.99300685874069,10
25,-0.984589731096768,1.00841712764392,10
26,0.1197386560537,1.12815578369762,10
27,0.486339890164837,1.61449567386246,10
28,1.5817066001674,3.19620227402986,10
29,-0.0446776893022571,3.1515245847276,10
30,-0.148029777132236,3.00349480759537,10
31,-0.09341937121276,2.91007543638261,10
32,1.92460061809822,4.83467605448083,10
33,2.48651719160956,7.32119324609038,10
34,-1.18092649260954,6.14026675348084,10
35,-0.655134529804893,5.48513222367595,10
36,1.10082818732242,6.58596041099837,10
37,0.836414293173625,7.42237470417199,10
38,-0.232828362211019,7.18954634196097,10
39,-0.289422277086498,6.90012406487448,10
40,0.705355773430879,7.60547983830536,10
41,-0.453163624409067,7.15231621389629,10
42,-2.12195426352678,5.03036195036951,10
43,-0.278645403889997,4.75171654647951,10
44,0.0373392892642457,4.78905583574376,10
45,0.243865841248606,5.03292167699236,10
46,-0.625307518911143,4.40761415808122,10
47,0.261718915860969,4.66933307394219,10
48,0.208120962515455,4.87745403645765,10
49,-0.977565456090256,3.89988858036739,10
50,0.350129297197216,4.25001787756461,10
51,1.03334477729232,5.28336265485692,10
52,-1.17285842813458,4.11050422672234,10
53,-0.0221069157167628,4.08839731100558,10
54,0.162807673185096,4.25120498419068,10
55,0.101477014123,4.35268199831368,10
56,-0.138282907113511,4.21439909120016,10
57,-0.338770035529263,3.8756290556709,10
58,1.10839399157975,4.98402304725065,10
59,0.378295629683874,5.36231867693453,10
60,1.40388648132291,6.76620515825744,10
61,0.0813543614954492,6.84755951975289,10
62,0.122521929756424,6.97008144950932,10
63,1.01254044485355,7.98262189436287,10
64,0.591436896695254,8.57405879105812,10
65,0.54604930262203,9.12010809368015,10
