"season","change","temperature","seed"
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
0,0,0,6
21,1.78946747954015,1.78946747954015,6
22,0.315091385981176,2.10455886552132,6
23,-1.70686937537858,0.397689490142741,6
24,1.24684421357597,1.64453370371871,6
25,-0.0963473051648696,1.54818639855384,6
26,0.831538576664411,2.37972497521825,6
27,-0.775817744475056,1.6039072307432,6
28,1.2297901220425,2.83369735278569,6
29,-0.870560309524872,1.96313704326082,6
30,0.316429072095081,2.2795661153559,6
31,0.808981517322618,3.08854763267852,6
32,-1.14099655838213,1.94755107429639,6
33,0.597349662231333,2.54490073652772,6
34,-1.23213496431348,1.31276577221424,6
35,-0.115350923317491,1.19741484889675,6
36,-0.168225056299333,1.02918979259742,6
37,0.565367315520354,1.59455710811777,6
38,0.878250245553636,2.47280735367141,6
39,-0.157953781161611,2.3148535725098,6
40,-0.869227400182487,1.44562617232731,6
41,-1.05150202898478,0.394124143342531,6
42,-1.12481298975902,-0.730688846416489,6
43,0.779399297427319,0.0487104510108307,6
44,-0.594740645758483,-0.546030194747652,6
45,0.639130629686025,0.0931004349383729,6
46,0.102844194778998,0.195944629717371,6
47,0.100853026593771,0.296797656311142,6
48,-0.744007983131699,-0.447210326820557,6
49,-0.541640670410253,-0.988850997230811,6
50,1.28825901534782,0.299408018117005,6
51,-0.103252729580794,0.196155288536211,6
52,-1.20625197429303,-1.01009668575682,6
53,-0.274660125517196,-1.28475681127401,6
54,1.59909319628158,0.314336385007567,6
55,1.71796766887193,2.03230405387949,6
56,0.183605574545148,2.21590962842464,6
57,-0.253935819790206,1.96197380863443,6
58,0.755844926526264,2.7178187351607,6
59,-0.90155213519637,1.81626659996433,6
60,-0.506292511046362,1.30997408891797,6
61,0.335097397042564,1.64507148596053,6
62,1.18701481778188,2.83208630374241,6
63,0.228932182576696,3.06101848631911,6
64,0.103943936511909,3.16496242283102,6
65,-1.45439562545518,1.71056679737584,6
