"season","change","temperature","seed"
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
21,0.142742846949037,0.142742846949037,5
22,0.184558832950783,0.32730167989982,5
23,0.1931876598613,0.520489339761119,5
24,1.72693101252504,2.24742035228616,5
25,0.683091183783438,2.9305115360696,5
26,0.458726300107312,3.38923783617691,5
27,-1.49528841387114,1.89394942230578,5
28,-0.915773030843403,0.978176391462375,5
29,0.991738777347841,1.96991516881022,5
30,0.0666561272818974,2.03657129609211,5
31,0.919056679149974,2.95562797524209,5
32,-1.08074511892898,1.87488285631311,5
33,-0.101255082000963,1.77362777431215,5
34,-1.86587805496476,-0.0922502806526113,5
35,0.399542076287302,0.30729179563469,5
36,-0.385517255276236,-0.078225459641546,5
37,-0.775188884283166,-0.853414343924712,5
38,-0.458715145056478,-1.31212948898119,5
39,-0.453357672801106,-1.7654871617823,5
40,-0.191033357873918,-1.95652051965621,5
41,-0.874965846855242,-2.83148636651146,5
42,-0.234825826813118,-3.06631219332457,5
43,-0.313189515156369,-3.37950170848094,5
44,-0.139714728421419,-3.51921643690236,5
45,0.688641714764568,-2.83057472213779,5
46,-0.0919945681987071,-2.9225692903365,5
47,0.89318072699911,-2.02938856333739,5
48,-0.801492928712161,-2.83088149204955,5
49,0.547966465880711,-2.28291502616884,5
50,0.45936084309535,-1.82355418307349,5
51,-0.505578453567354,-2.32913263664085,5
52,-0.141385757731911,-2.47051839437276,5
53,0.0551212195687382,-2.41539717480402,5
54,-0.823090624835771,-3.23848779963979,5
55,0.0351288736204096,-3.20335892601938,5
56,-0.222766495588593,-3.42612542160797,5
57,1.20327939691052,-2.22284602469745,5
58,-0.22061095834038,-2.44345698303783,5
59,1.89672641526066,-0.546730567777168,5
60,0.303465486719064,-0.243265081058104,5
61,-0.402747795820856,-0.64601287687896,5
62,-0.0779398926455404,-0.7239527695245,5
63,1.79388668077825,1.06993391125375,5
64,-0.710986453087609,0.35894745816614,5
65,0.341573395819354,0.700520853985494,5
