"speciesid","population","season","mean.emergence","median.emergence","q1","q3","first","last","sd","run","type"
1,150,-1,0,0,0,0,0,0,0,2,"midskew"
2,150,-1,0,0,0,0,0,0,0,2,"midskew"
3,150,-1,0,0,0,0,0,0,0,2,"midskew"
4,150,-1,0,0,0,0,0,0,0,2,"midskew"
5,150,-1,0,0,0,0,0,0,0,2,"midskew"
6,150,-1,0,0,0,0,0,0,0,2,"midskew"
7,150,-1,0,0,0,0,0,0,0,2,"midskew"
8,150,-1,0,0,0,0,0,0,0,2,"midskew"
9,150,-1,0,0,0,0,0,0,0,2,"midskew"
10,150,-1,0,0,0,0,0,0,0,2,"midskew"
11,150,-1,0,0,0,0,0,0,0,2,"midskew"
12,150,-1,0,0,0,0,0,0,0,2,"midskew"
13,150,-1,0,0,0,0,0,0,0,2,"midskew"
14,150,-1,0,0,0,0,0,0,0,2,"midskew"
15,150,-1,0,0,0,0,0,0,0,2,"midskew"
16,150,-1,0,0,0,0,0,0,0,2,"midskew"
17,150,-1,0,0,0,0,0,0,0,2,"midskew"
18,150,-1,0,0,0,0,0,0,0,2,"midskew"
19,150,-1,0,0,0,0,0,0,0,2,"midskew"
20,150,-1,0,0,0,0,0,0,0,2,"midskew"
1,81,0,145.049382716049,145,143,147,139,151,3.87266456902706,2,"midskew"
2,67,0,90.9253731343284,91,88,93,86,96,3.4037120237293,2,"midskew"
3,64,0,115.65625,117,115,119,106.15,123,7.21818415806098,2,"midskew"
4,60,0,103.366666666667,103,102,104.25,99.95,108,2.7182164308553,2,"midskew"
5,61,0,98.9508196721311,99,96,102,92,105,4.20089764022007,2,"midskew"
6,59,0,100.406779661017,100,97,103.5,92.8,109.1,5.52148981665648,2,"midskew"
7,71,0,136.183098591549,135,132,139,128,150,6.49023411234125,2,"midskew"
8,72,0,124.819444444444,125,123,128,116.55,131,4.55738493365327,2,"midskew"
9,67,0,124.865671641791,124,120,129.5,116,134.7,5.85402095012365,2,"midskew"
10,60,0,132.016666666667,133.5,128,137,117.65,143,9.93451723881748,2,"midskew"
11,74,0,112.283783783784,113,108,117.75,99.3,123.7,8.50869059396586,2,"midskew"
12,67,0,98.0746268656716,98,95.5,100,92.3,107,4.3425778994978,2,"midskew"
13,75,0,144.293333333333,144,141,147,133,155.3,6.01748203903344,2,"midskew"
14,64,0,132.6875,133,130,135,122.3,138.85,5.30011979499236,2,"midskew"
15,66,0,108.69696969697,109.5,105,112,101,117,5.03211133840901,2,"midskew"
16,62,0,115.370967741935,116,113.25,118,107,122,4.77436416148615,2,"midskew"
17,58,0,131.603448275862,132,129,134,126.55,138.15,4.03901870648215,2,"midskew"
18,66,0,90.8484848484848,91,89,93,84.25,97.75,3.82800379487966,2,"midskew"
19,67,0,87.2089552238806,87,84,90,80.3,94.7,4.43313048100336,2,"midskew"
20,67,0,133.283582089552,134,131,135.5,126,139,4.08176272879988,2,"midskew"
1,78,1,146.230769230769,146,144,148,140.85,151.3,3.84749227461171,2,"midskew"
3,97,1,116.185567010309,116,113,120,109,123,5.07717502018268,2,"midskew"
4,49,1,102.326530612245,102,100,105,96.4,108.6,3.81000740978086,2,"midskew"
5,110,1,98.9181818181818,99,96,101.75,93,105,3.95184736310979,2,"midskew"
6,48,1,101.041666666667,100,98,103.25,94.35,110.95,4.85517198824727,2,"midskew"
7,139,1,135.374100719424,135,131,139,128,146.1,5.98945133256331,2,"midskew"
8,126,1,124.380952380952,124,122,128,115.25,132.75,5.54812709711253,2,"midskew"
9,56,1,124.232142857143,123,120,128,117,134.5,6.16733645596208,2,"midskew"
