"speciesid","population","season","mean.emergence","median.emergence","q1","q3","first","last","sd","run","type"
1,150,-1,0,0,0,0,0,0,0,21,"midskew"
2,150,-1,0,0,0,0,0,0,0,21,"midskew"
3,150,-1,0,0,0,0,0,0,0,21,"midskew"
4,150,-1,0,0,0,0,0,0,0,21,"midskew"
5,150,-1,0,0,0,0,0,0,0,21,"midskew"
6,150,-1,0,0,0,0,0,0,0,21,"midskew"
7,150,-1,0,0,0,0,0,0,0,21,"midskew"
8,150,-1,0,0,0,0,0,0,0,21,"midskew"
9,150,-1,0,0,0,0,0,0,0,21,"midskew"
10,150,-1,0,0,0,0,0,0,0,21,"midskew"
11,150,-1,0,0,0,0,0,0,0,21,"midskew"
12,150,-1,0,0,0,0,0,0,0,21,"midskew"
13,150,-1,0,0,0,0,0,0,0,21,"midskew"
14,150,-1,0,0,0,0,0,0,0,21,"midskew"
15,150,-1,0,0,0,0,0,0,0,21,"midskew"
16,150,-1,0,0,0,0,0,0,0,21,"midskew"
17,150,-1,0,0,0,0,0,0,0,21,"midskew"
18,150,-1,0,0,0,0,0,0,0,21,"midskew"
19,150,-1,0,0,0,0,0,0,0,21,"midskew"
20,150,-1,0,0,0,0,0,0,0,21,"midskew"
21,150,-1,0,0,0,0,0,0,0,21,"midskew"
22,150,-1,0,0,0,0,0,0,0,21,"midskew"
23,150,-1,0,0,0,0,0,0,0,21,"midskew"
24,150,-1,0,0,0,0,0,0,0,21,"midskew"
25,150,-1,0,0,0,0,0,0,0,21,"midskew"
1,150,0,92.1466666666667,92,90,94,86.45,98,3.52438612231263,21,"midskew"
2,150,0,115.466666666667,115,110,118.75,105,127,7.44525132804848,21,"midskew"
3,150,0,103.52,104,101,107,95,112,5.38294597618723,21,"midskew"
4,150,0,105.6,106,103,108,99,112.55,4.3673590994279,21,"midskew"
5,150,0,149.24,149,147,151,144,154,3.20586710464072,21,"midskew"
6,150,0,117.613333333333,119,114,122.75,104,128,8.19460181347647,21,"midskew"
7,150,0,123.9,123,119.25,127,115.45,135.55,6.98776495457615,21,"midskew"
8,150,0,126.866666666667,128,124,130,117.45,133.55,5.18473063594801,21,"midskew"
9,150,0,93.0466666666667,94,91,96,86,98,3.81684128631539,21,"midskew"
10,150,0,121.693333333333,121,119,124,116,130,4.07636281269965,21,"midskew"
11,150,0,107.773333333333,108,105,110,100.45,115,4.65471784432642,21,"midskew"
12,150,0,142.373333333333,142,140.25,144,136,148,3.63898847709983,21,"midskew"
13,150,0,103.446666666667,104,100,107,95.45,111,5.26038336146898,21,"midskew"
14,150,0,101.073333333333,101,98,105,91.45,109,5.51032790735111,21,"midskew"
15,150,0,122.98,123,120,126,110.45,132,6.00052570403896,21,"midskew"
16,150,0,97.3666666666667,98,93.25,102,86,107.55,7.5630829503349,21,"midskew"
17,150,0,136.613333333333,136,133,139,130,144,4.53145111603361,21,"midskew"
18,150,0,112.193333333333,112,109,115,105.45,121,5.22217351271173,21,"midskew"
19,150,0,117.52,117,115,120,110.45,126,5.1835050720738,21,"midskew"
20,150,0,143.846666666667,144,142,146,138,148,3.32316794492192,21,"midskew"
21,150,0,99.32,98,95,103,89,112.55,7.02088925322429,21,"midskew"
22,150,0,130.826666666667,131,128,133,123.45,138.55,5.18742240717151,21,"midskew"
23,150,0,129.526666666667,130,127,133,120,137.55,5.13926412963796,21,"midskew"
24,150,0,147.84,148,145,150.75,140,155.55,4.50812837844155,21,"midskew"
25,150,0,118.886666666667,119,117,121.75,111.45,125,4.14589093357623,21,"midskew"
1,286,1,92.534965034965,93,90,94,88,98,3.19931481131993,21,"midskew"
2,48,1,115.458333333333,115,111,118.25,108.35,126.3,6.27374920426488,21,"midskew"
3,24,1,101.041666666667,100.5,98,104,96.15,106.85,4.15440223991545,21,"midskew"
4,222,1,105.018018018018,105,102,107.75,99,111.95,3.85830943679756,21,"midskew"
5,290,1,149.403448275862,149,147,151,144,156,3.58282936642839,21,"midskew"
6,256,1,118.22265625,119,114.75,123,105,127.25,6.69219873412758,21,"midskew"
7,226,1,124.261061946903,124,121,128,114,137,6.70707664258273,21,"midskew"
8,226,1,127.269911504425,127.5,124.25,130,119,135,5.11317922333175,21,"midskew"
