"speciesid","population","season","mean.emergence","q1","q3","first","last","run"
1,150,-1,0,0,0,NA,NA,11
2,150,-1,0,0,0,NA,NA,11
3,150,-1,0,0,0,NA,NA,11
4,150,-1,0,0,0,NA,NA,11
5,150,-1,0,0,0,NA,NA,11
6,150,-1,0,0,0,NA,NA,11
7,150,-1,0,0,0,NA,NA,11
8,150,-1,0,0,0,NA,NA,11
9,150,-1,0,0,0,NA,NA,11
10,150,-1,0,0,0,NA,NA,11
11,150,-1,0,0,0,NA,NA,11
12,150,-1,0,0,0,NA,NA,11
13,150,-1,0,0,0,NA,NA,11
14,150,-1,0,0,0,NA,NA,11
15,150,-1,0,0,0,NA,NA,11
16,150,-1,0,0,0,NA,NA,11
17,150,-1,0,0,0,NA,NA,11
18,150,-1,0,0,0,NA,NA,11
19,150,-1,0,0,0,NA,NA,11
20,150,-1,0,0,0,NA,NA,11
21,150,-1,0,0,0,NA,NA,11
22,150,-1,0,0,0,NA,NA,11
23,150,-1,0,0,0,NA,NA,11
24,150,-1,0,0,0,NA,NA,11
25,150,-1,0,0,0,NA,NA,11
26,150,-1,0,0,0,NA,NA,11
27,150,-1,0,0,0,NA,NA,11
28,150,-1,0,0,0,NA,NA,11
29,150,-1,0,0,0,NA,NA,11
30,150,-1,0,0,0,NA,NA,11
1,150,0,127.373333333333,125,130,120.45,134,11
2,150,0,92.92,90,96,86,101,11
3,150,0,120.4,118,123,112,127.55,11
4,150,0,136.126666666667,133,141,123,146.55,11
5,150,0,118.113333333333,115,121,111.45,124,11
6,150,0,123.473333333333,120,127,110.45,134,11
7,150,0,116.9,114,120,107.45,126,11
8,150,0,106.826666666667,105,109,99,112,11
9,150,0,103.793333333333,101,106,98,112,11
10,150,0,118.386666666667,116,121.75,110.45,127,11
11,150,0,113.1,111,115,106.45,118,11
12,150,0,140.753333333333,138,143,133.45,148,11
13,150,0,97.0666666666667,94,100,89,104,11
14,150,0,126.333333333333,123,130,118,136,11
15,150,0,95.74,93,99,86.45,102.55,11
16,150,0,132.226666666667,129.25,136,123,142,11
17,150,0,101.046666666667,99,103,96.45,106,11
18,150,0,127.706666666667,124,131,119.45,137.55,11
19,150,0,137.973333333333,135,141,129,146,11
20,150,0,98.86,94,103,87.45,109,11
21,150,0,93.3866666666667,90,96,83,105.55,11
22,150,0,120.273333333333,118,122,115,126,11
23,150,0,103.72,100.25,106,97,113,11
24,150,0,125.393333333333,122,128,117.45,132,11
25,150,0,132.446666666667,131,135,126,139,11
