"speciesid","population","season","mean.emergence","median.emergence","q1","q3","first","last","sd","run","type"
1,150,-1,0,0,0,0,0,0,0,4,"mid"
2,150,-1,0,0,0,0,0,0,0,4,"mid"
3,150,-1,0,0,0,0,0,0,0,4,"mid"
4,150,-1,0,0,0,0,0,0,0,4,"mid"
5,150,-1,0,0,0,0,0,0,0,4,"mid"
6,150,-1,0,0,0,0,0,0,0,4,"mid"
7,150,-1,0,0,0,0,0,0,0,4,"mid"
8,150,-1,0,0,0,0,0,0,0,4,"mid"
9,150,-1,0,0,0,0,0,0,0,4,"mid"
10,150,-1,0,0,0,0,0,0,0,4,"mid"
11,150,-1,0,0,0,0,0,0,0,4,"mid"
12,150,-1,0,0,0,0,0,0,0,4,"mid"
13,150,-1,0,0,0,0,0,0,0,4,"mid"
14,150,-1,0,0,0,0,0,0,0,4,"mid"
15,150,-1,0,0,0,0,0,0,0,4,"mid"
16,150,-1,0,0,0,0,0,0,0,4,"mid"
17,150,-1,0,0,0,0,0,0,0,4,"mid"
18,150,-1,0,0,0,0,0,0,0,4,"mid"
19,150,-1,0,0,0,0,0,0,0,4,"mid"
20,150,-1,0,0,0,0,0,0,0,4,"mid"
21,150,-1,0,0,0,0,0,0,0,4,"mid"
22,150,-1,0,0,0,0,0,0,0,4,"mid"
23,150,-1,0,0,0,0,0,0,0,4,"mid"
24,150,-1,0,0,0,0,0,0,0,4,"mid"
25,150,-1,0,0,0,0,0,0,0,4,"mid"
26,150,-1,0,0,0,0,0,0,0,4,"mid"
27,150,-1,0,0,0,0,0,0,0,4,"mid"
28,150,-1,0,0,0,0,0,0,0,4,"mid"
29,150,-1,0,0,0,0,0,0,0,4,"mid"
30,150,-1,0,0,0,0,0,0,0,4,"mid"
1,150,0,134.346666666667,134,132,136,129,141,3.65268434281932,4,"mid"
2,150,0,123.706666666667,124,122,126,118.45,129,3.27804710783163,4,"mid"
3,150,0,111.34,112,109,114,102,119.55,5.30648583775635,4,"mid"
4,150,0,137.046666666667,136.5,134,140,129,146.55,5.54340610368978,4,"mid"
5,150,0,144.986666666667,144,141,148,138,155,5.19290515820412,4,"mid"
6,150,0,141.386666666667,140.5,138,144,134,152.55,5.73905338716766,4,"mid"
7,150,0,138.466666666667,139,137,141,132.45,144,3.90261771839472,4,"mid"
8,150,0,114.053333333333,114,112,117,106,121.55,4.43867485314047,4,"mid"
9,150,0,98.6466666666667,99,96,101.75,90,106,4.95365998061831,4,"mid"
10,150,0,102.733333333333,103,99,106,96,110,4.45961244692112,4,"mid"
11,150,0,145.646666666667,145,143,148,140,153.1,4.42557646746175,4,"mid"
12,150,0,137.166666666667,137,133,140.75,127.45,148,6.17683121413195,4,"mid"
13,150,0,122.066666666667,122,119,126,112,131,5.91172951523474,4,"mid"
14,150,0,94.4,94.5,91,97,87.45,102,4.76564889558318,4,"mid"
15,150,0,142.4,142,140,144,137,150,3.81449021108585,4,"mid"
16,150,0,140.853333333333,142,137,145,129.45,150.55,6.38200770693398,4,"mid"
17,150,0,105.833333333333,105,102,110,96,116,6.42814351759309,4,"mid"
18,150,0,126.133333333333,126,123.25,129,119,133,4.45057370054492,4,"mid"
19,150,0,93.5933333333333,94,92,96,88.45,98.55,3.37200608776562,4,"mid"
20,150,0,119.553333333333,120,117,123,110.45,127,5.0388246561067,4,"mid"
21,150,0,139.94,140,137,143,133,147.55,4.77019549920872,4,"mid"
22,150,0,145.54,146,142,150,135,154,6.28050141203528,4,"mid"
23,150,0,113.106666666667,112,110,115.75,106,123.1,5.546807131245,4,"mid"
24,150,0,124.706666666667,126,122.25,129,111,134.55,8.17308290159418,4,"mid"
25,150,0,112.766666666667,113,111,116,102,121,5.47160659653118,4,"mid"
26,150,0,112.606666666667,112,109,116,104,122,5.61744247458372,4,"mid"
27,150,0,140.073333333333,140,138,142.75,133.45,146.55,4.04852556915679,4,"mid"
28,150,0,131.393333333333,131,129,133.75,126.45,137,3.40133543980143,4,"mid"
29,150,0,109.22,109,107,111,103.45,115.55,3.47545564585548,4,"mid"
30,150,0,115.806666666667,116,113,118,109,123.55,4.83235275095059,4,"mid"
1,26,1,134.269230769231,135,132.25,136,128.75,138.75,3.7262065676255,4,"mid"
2,208,1,123.735576923077,124,122,126,118.35,129,3.29577150459181,4,"mid"
3,10,1,113.4,114.5,114,115.75,103.15,119.65,5.89161362540952,4,"mid"
4,146,1,137.205479452055,136,134,140,129,147,5.95953921872949,4,"mid"
5,64,1,145.296875,145,143,148,139,152.7,4.48163691573118,4,"mid"
6,242,1,141.442148760331,141,138,144,133,152,6.16363653054616,4,"mid"
7,130,1,138.146153846154,138,136,140.75,133,143,3.06546539952464,4,"mid"
8,300,1,113.683333333333,114,111,117,106,121.05,4.8083388639937,4,"mid"
9,106,1,98.4622641509434,99,97,101,89.25,105.75,4.92645826281661,4,"mid"
10,4,1,107,107.5,101.25,113.25,99.45,113.85,7.61577310586391,4,"mid"
11,280,1,145.117857142857,145,143,147,139,154,4.27592691088852,4,"mid"
12,8,1,138.125,137.5,135.25,139.5,129.75,148.8,7.21976453909683,4,"mid"
13,300,1,122.036666666667,122,118,125,112.95,131,5.59520717818189,4,"mid"
14,146,1,94.8013698630137,94,92,98,88,101,4.29051859740425,4,"mid"
15,122,1,142.368852459016,142,140,144,138,149,3.57031104895865,4,"mid"
16,82,1,141.951219512195,143,140,145,130.05,150.95,6.1662210830497,4,"mid"
17,300,1,104.226666666667,104,100,108,95,115,6.42907969889975,4,"mid"
18,300,1,125.506666666667,126,122,129,117,133,4.8326463202969,4,"mid"
19,260,1,93.8769230769231,94,92,96,88,99,3.39205381826838,4,"mid"
20,218,1,120.371559633028,120,117,124,112,130,5.41669363233382,4,"mid"
21,150,1,140.106666666667,140,137,142,132.45,148,4.70633824611033,4,"mid"
22,300,1,144.793333333333,145,141,149,132.95,154,6.48929828226516,4,"mid"
23,300,1,113.086666666667,113,109.75,116,105,123,5.48751903011813,4,"mid"
24,298,1,124.41610738255,125,120.25,129,112.85,134,7.06782977958185,4,"mid"
25,6,1,110.833333333333,114,109.25,115,100.5,115.75,6.91134333300457,4,"mid"
26,298,1,111.798657718121,111,108,115,103,122.15,5.9729805381159,4,"mid"
27,168,1,140.565476190476,140,138,142.25,135,146.65,3.62400493210656,4,"mid"
28,296,1,131.060810810811,131,129,133,125,136,3.26611021714314,4,"mid"
29,54,1,110.055555555556,109,107,112,103,119.35,4.52004619556735,4,"mid"
30,40,1,115.1,115,111,119,107.95,123.1,5.70110200773185,4,"mid"
1,18,2,134.333333333333,134.5,131.25,136,127.85,143,4.33860915637312,4,"mid"
2,302,2,123.970198675497,124,122,126,118,129,3.51868849589745,4,"mid"
4,104,2,137.019230769231,136,134,140,131,147.7,5.54238876198224,4,"mid"
5,20,2,145.45,145,141.75,148.25,139.95,151.2,4.23612285493531,4,"mid"
6,306,2,141.297385620915,141,138,144,133,150.75,5.5195443826273,4,"mid"
7,174,2,139.063218390805,139,137,141,133,145,3.74189266018595,4,"mid"
8,600,2,113.433333333333,114,111,117,104,121,4.94431991156202,4,"mid"
9,116,2,98.301724137931,99,95,101,89.5,106,5.23237385246257,4,"mid"
10,2,2,106,106,102.5,109.5,99.7,112.3,9.89949493661167,4,"mid"
11,476,2,144.978991596639,145,142,147,139,152,4.00625561261553,4,"mid"
13,600,2,122.285,123,118,126,113,130,5.46719843837844,4,"mid"
14,120,2,94.65,95,92,97.25,88,101.05,4.51077142222142,4,"mid"
15,180,2,142.894444444444,143,141,145,137,149,3.68372113027186,4,"mid"
16,4,2,142.5,142.5,139.75,145.25,139.15,145.85,3.51188458428425,4,"mid"
17,600,2,104.5,104,101,108,95,114,5.81834069824046,4,"mid"
18,598,2,125.107023411371,126,123,128,116,132,4.78116602713349,4,"mid"
19,464,2,93.6659482758621,94,92,96,88,99,3.28923303498581,4,"mid"
20,214,2,119.626168224299,120,117,123,110,128.35,5.36380385746282,4,"mid"
21,100,2,140.62,140,137,143,133,150,5.88574720847066,4,"mid"
22,588,2,145.829931972789,146,143,149,136,155,5.93821011315741,4,"mid"
23,596,2,113.395973154362,113,110,117,106,124,5.71986812088238,4,"mid"
24,588,2,124.394557823129,125,121,129,111.35,134,7.12153709565765,4,"mid"
26,570,2,112.438596491228,112,109,115.75,104,122,5.5746020336325,4,"mid"
27,230,2,140.5,140,138,143,134.45,146,3.77853047842931,4,"mid"
28,572,2,131.201048951049,131,129,133,125.55,136,3.2051511109204,4,"mid"
29,24,2,107.5,108,104.75,110,102.15,111,3.40076717687412,4,"mid"
30,2,2,122,122,122,122,122,122,0,4,"mid"
1,14,3,134,134,132.25,136,129.65,137.7,2.96128870075695,4,"mid"
2,372,3,124.077956989247,124,122,126,118,130,3.46983118168765,4,"mid"
4,32,3,138.125,138,135,141.25,131.2,145.45,4.93015736188037,4,"mid"
5,2,3,144,144,143.5,144.5,143.1,144.9,1.4142135623731,4,"mid"
6,300,3,141.57,141,138,145,133,153,5.78879381039472,4,"mid"
7,272,3,138.474264705882,138,136,140,133,145,3.68191944814945,4,"mid"
8,1176,3,113.77806122449,114,111,117,106,121,4.67997763038769,4,"mid"
9,118,3,99.0677966101695,99,97,102,90.7,107,4.84764250317831,4,"mid"
11,640,3,145.615625,145,143,148,140,153,3.98381776573808,4,"mid"
13,1150,3,122.224347826087,122,119,126,112,131,5.80403196046902,4,"mid"
14,42,3,93.5238095238095,94,91,96,87.05,98,3.59700481931162,4,"mid"
15,300,3,142.56,142,140,145,137,149,3.60597794267754,4,"mid"
17,1182,3,104.74703891709,105,101,108,95,114,5.92483004298697,4,"mid"
18,1138,3,125.483304042179,126,123,128,118,132.15,4.5208578252936,4,"mid"
19,798,3,93.6466165413534,94,92,96,88,99,3.24072769850949,4,"mid"
20,74,3,120.202702702703,121,117,124,112,127,5.35322135696862,4,"mid"
21,58,3,138.965517241379,139,136,141,130.85,148.3,5.04006932993731,4,"mid"
22,1118,3,145.203041144902,146,142,149,135,154,6.02671682765803,4,"mid"
23,1138,3,113.385764499121,113,110,116,105,124,5.87660039280199,4,"mid"
24,1134,3,124.186948853616,125,121,128,111.65,134,6.95860708555095,4,"mid"
26,950,3,112.229473684211,112,109,116,103,123,5.89975752183789,4,"mid"
27,238,3,140.449579831933,140.5,138,143,134.85,146,3.62183658447683,4,"mid"
28,974,3,131.267967145791,131,129,133,126,136,3.4001784269349,4,"mid"
29,8,3,107.625,108,106.5,109,104.35,110.3,2.32609421256197,4,"mid"
1,2,4,141,141,139.5,142.5,138.3,143.7,4.24264068711928,4,"mid"
2,246,4,124.40243902439,124,122,126,119.25,130,3.25711687745614,4,"mid"
4,6,4,137.5,137.5,134.5,139,133.25,142.75,4.03732584763727,4,"mid"
6,220,4,141.195454545455,141,137,144,134,150,4.88992789002189,4,"mid"
7,304,4,139.026315789474,139,137,141,134,145,3.46400132703168,4,"mid"
8,2088,4,113.837164750958,114,111,117,106,121,4.68615573679736,4,"mid"
9,94,4,98.3936170212766,99,95,102,89,105,5.06987324629232,4,"mid"
11,734,4,145.632152588556,145,143,148,140,153,4.10547852103065,4,"mid"
13,1912,4,121.971757322176,122,118,126,111,132,6.2186092868738,4,"mid"
14,4,4,92.25,93.5,90.75,95,85.35,97.4,5.90903263374528,4,"mid"
15,440,4,142.934090909091,143,140,145,137,150,4.07813454952352,4,"mid"
17,2042,4,104.943682664055,105,101,108,96,115,6.00581636693951,4,"mid"
18,1844,4,125.22125813449,126,123,128,117,132,4.57123794193952,4,"mid"
19,1036,4,93.5704633204633,94,92,95,88,99,3.31091828376133,4,"mid"
20,16,4,120.5,121,117,124.25,111.75,128.25,7.07106781186548,4,"mid"
21,18,4,138.166666666667,138.5,136.25,140,133.4,143.45,3.65014101258632,4,"mid"
22,1746,4,145.434135166094,146,142,149,135,154,5.90046016097326,4,"mid"
23,1794,4,113.602564102564,113,110,117,105,124,5.76175188920472,4,"mid"
24,1832,4,123.884825327511,125,120,129,110,134,7.34410890667102,4,"mid"
26,1068,4,112.392322097378,112,109,116,104,123,5.97735629102045,4,"mid"
27,200,4,140.64,141,138,143,135,147,3.80826923586875,4,"mid"
28,1298,4,131.18875192604,131,129,133,126,136,3.31752615402921,4,"mid"
2,88,5,124.545454545455,125,122,127,119,131.65,4.15202233209143,4,"mid"
4,2,5,134.5,134.5,131.25,137.75,128.65,140.35,9.19238815542512,4,"mid"
6,156,5,140.967948717949,140,138,144,133.75,149,4.78629747372963,4,"mid"
7,292,5,138.547945205479,139,137,141,132,144,3.60141665860495,4,"mid"
8,2914,5,113.663006177076,114,111,117,106,121,4.54549690083332,4,"mid"
9,42,5,100.595238095238,101.5,97.25,104,90,107,5.23617587049996,4,"mid"
11,688,5,145.379360465116,145,143,148,140,152,3.90721851251234,4,"mid"
13,2384,5,122.169043624161,122,119,126,113,131,5.96059502064973,4,"mid"
15,570,5,142.670175438596,142,140,145,137,150,3.87955593785769,4,"mid"
17,2828,5,104.65099009901,104,101,108,95,115,6.12897942824736,4,"mid"
18,2314,5,125.439498703544,126,123,129,117,132,4.90250956225448,4,"mid"
19,968,5,93.3894628099174,94,92,95,87,99,3.368473047668,4,"mid"
20,2,5,118.5,118.5,117.75,119.25,117.15,119.85,2.12132034355964,4,"mid"
21,8,5,138.75,139.5,137,140.25,135.05,141.65,2.60494036125864,4,"mid"
22,2420,5,145.45041322314,146,142,149,136,154,5.71064183540634,4,"mid"
23,1986,5,113.688821752266,113,110,117,105,124,5.90263962823466,4,"mid"
24,2342,5,124.050384286934,125,121,129,111,134,7.24614686910132,4,"mid"
26,768,5,112.244791666667,112,109,115,103.35,122.65,5.80405594445342,4,"mid"
27,126,5,140.079365079365,140,138,142,135,146,3.4816161180766,4,"mid"
28,1382,5,131.213458755427,131,129,133,126,136,3.31236789576036,4,"mid"
2,24,6,123.458333333333,124,121.75,125,120,126.85,2.2837643727287,4,"mid"
6,82,6,142.134146341463,142,138.25,145,136,151,5.22047771127081,4,"mid"
7,268,6,138.361940298507,138,136,141,132,144,3.70741325927851,4,"mid"
8,3480,6,113.758908045977,114,111,117,106,121,4.73058957007825,4,"mid"
9,20,6,98.65,99,95.75,101,93.85,103.1,3.60226536910785,4,"mid"
11,630,6,145.366666666667,145,143,148,140,153,4.20203221332019,4,"mid"
13,2636,6,122.123292867982,122,119,126,112,131,5.78235652564918,4,"mid"
15,660,6,142.878787878788,143,140,145,137,150,4.19630284385723,4,"mid"
17,3174,6,104.942344045369,105,101,108,96,115,6.08497576183804,4,"mid"
18,2478,6,125.432203389831,126,123,128,117,132,4.78610347815736,4,"mid"
19,820,6,93.5195121951219,94,92,96,88,99,3.18779108032005,4,"mid"
22,3120,6,145.626602564103,146,143,149,136,154,5.92574528592896,4,"mid"
23,1834,6,113.81679389313,113,110,117,105,124,5.79681623154543,4,"mid"
24,2620,6,124.151908396947,125,121,129,111,134,7.18918889603157,4,"mid"
26,492,6,112.481707317073,112,109,116,104,121.45,5.78023096351308,4,"mid"
27,72,6,139.763888888889,139,137,142,134,147,4.13672339396589,4,"mid"
28,1212,6,131.246699669967,131,129,133,126,137,3.38296563404891,4,"mid"
2,4,7,123.25,123.5,121.75,125,118.75,127.4,4.11298755975102,4,"mid"
6,54,7,141.425925925926,141,139,144.75,135.3,150,4.74083764532336,4,"mid"
7,242,7,138.673553719008,139,137,141,133,144,3.76554082332446,4,"mid"
8,3930,7,113.786513994911,114,111,117,106,121,4.67127288208995,4,"mid"
9,4,7,101.25,101.5,99.75,103,96.75,105.4,4.11298755975102,4,"mid"
11,544,7,145.422794117647,145,143,148,140,153,4.19654276566482,4,"mid"
13,2768,7,122.094653179191,122,118,126,112,132,6.14683598704464,4,"mid"
15,778,7,142.750642673522,142,140,145,137,150,3.89495675613064,4,"mid"
17,3330,7,104.804804804805,105,101,108,95,115,5.97926534242984,4,"mid"
18,2612,7,125.443721286371,126,123,128,117,132,4.69835923303132,4,"mid"
19,636,7,93.6037735849057,94,92,96,88,99,3.39247684199297,4,"mid"
22,3458,7,145.65008675535,146,143,149,135,154,5.91054237183824,4,"mid"
23,1594,7,113.590966122961,113,110,117,105,124,5.89622060274334,4,"mid"
24,2754,7,124.092229484386,125,120,129,112,134,6.9605962130225,4,"mid"
26,280,7,111.828571428571,111,108,115,103,120.1,5.5615717552815,4,"mid"
27,36,7,139.861111111111,140,137.75,142,135,145,3.15461365330008,4,"mid"
