"season","change","temperature","seed"
21,1.67378404492936,1.67378404492936,19
22,-0.258761838277728,1.41502220665163,19
23,0.928954479285513,2.34397668593714,19
24,-0.399793670670061,1.94418301526708,19
25,-1.73566073805462,0.208522277212456,19
26,0.129418764261095,0.337941041473551,19
27,0.635216273858865,0.973157315332416,19
28,-0.430363493617153,0.542793821715263,19
29,-0.136784440008725,0.406009381706538,19
30,0.604072680420997,1.01008206212753,19
31,0.0719105281102265,1.08199259023776,19
32,-0.82966818239256,0.252324407845201,19
33,0.523755713287483,0.776080121132684,19
34,0.992966854454141,1.76904697558682,19
35,-0.777199824542188,0.991847151044637,19
36,-1.03202739396588,-0.0401802429212477,19
37,-0.654343573186586,-0.694523816107834,19
38,0.463230361962099,-0.231293454145735,19
39,1.48938058639601,1.25808713225027,19
40,-0.590291790865483,0.667795341384789,19
41,-0.255193539243752,0.412601802141036,19
42,0.882492146060436,1.29509394820147,19
43,1.24655484981889,2.54164879802036,19
44,-0.103450679264777,2.43819811875559,19
45,0.954924055405738,3.39312217416132,19
46,0.742578652808521,4.13570082696985,19
47,0.461333107746842,4.59703393471669,19
48,-0.588611217639691,4.008422717077,19
49,-0.479891958493667,3.52853075858333,19
50,0.667276316577623,4.19580707516095,19
51,-1.0468141973973,3.14899287776365,19
52,-1.68632223113865,1.462670646625,19
53,0.793024916786497,2.2556955634115,19
54,-1.16357274107674,1.09212282233476,19
55,-1.31572954508369,-0.223606722748927,19
56,1.29060866589413,1.0670019431452,19
57,0.259505949652546,1.32650789279775,19
58,0.0303776314321284,1.35688552422987,19
59,-0.351295716594833,1.00558980763504,19
60,1.02903452410681,2.03462433174185,19
61,1.71079657042805,3.74542090216991,19
62,-0.607987966338789,3.13743293583112,19
63,-0.549838808271269,2.58759412755985,19
64,-1.54924124184424,1.03835288571561,19
65,0.486518190527623,1.52487107624324,19
66,-0.431343236091845,1.09352784015139,19
67,0.376589550681423,1.47011739083281,19
68,-0.378931301266146,1.09118608956667,19
69,0.830711133172974,1.92189722273964,19
70,0.516644266145151,2.43854148888479,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
0,0,0,19
