"season","change","temperature","seed"
21,-0.127965886739044,-0.127965886739044,20
22,0.351583272244591,0.223617385505547,20
23,-0.304013299875928,-0.0803959143703804,20
24,-1.30867090640983,-1.38906682078022,20
25,0.516804711926166,-0.872262108854049,20
26,-0.264583039746523,-1.13684514860057,20
27,-1.45688535092339,-2.59373049952396,20
28,0.78315106641222,-1.81057943311174,20
29,-1.76731281601553,-3.57789224912727,20
30,0.619928345407852,-2.95796390371942,20
31,0.190094336718724,-2.76786956700069,20
32,-0.285134898024156,-3.05300446502485,20
33,0.556951458323177,-2.49605300670167,20
34,1.81241449395091,-0.68363851275076,20
35,0.529500440531984,-0.154138072218776,20
36,0.411159474907704,0.257021402688928,20
37,1.46347019239183,1.72049159508076,20
38,-0.858521221421233,0.861970373659527,20
39,-0.668540734124923,0.193429639534604,20
40,1.47954637800747,1.67297601754207,20
41,0.249539560899473,1.92251557844155,20
42,1.24118782386211,3.16370340230365,20
43,-0.880105541900426,2.28359786040323,20
44,0.362739484451313,2.64633734485454,20
45,0.114055642322036,2.76039298717658,20
46,0.563079475489759,3.32347246266634,20
47,-0.491120657681015,2.83235180498532,20
48,0.0494069168986396,2.88175872188396,20
49,-0.293906389385273,2.58785233249869,20
50,-0.803384607856359,1.78446772464233,20
51,-0.408968514015292,1.37549921062704,20
52,2.20776348325561,3.58326269388264,20
53,0.323621715499707,3.90688440938235,20
54,0.0288129301429616,3.93569733952531,20
55,1.44082122960169,5.376518569127,20
56,0.456949980340278,5.83346854946728,20
57,-0.633397220367752,5.20007132909953,20
58,1.45992698890124,6.65999831800077,20
59,-0.511479126110289,6.14851919189048,20
60,-1.10738595236248,5.041133239528,20
61,1.55381052180414,6.59494376133214,20
62,1.25960005666854,7.85454381800068,20
63,1.15141121799734,9.00595503599802,20
64,1.79940451747097,10.805359553469,20
65,0.787306931853864,11.5926664853228,20
66,1.4403555269218,13.0330220122447,20
67,-0.745966736763545,12.2870552754811,20
68,2.4517211030904,14.7387763785715,20
69,0.581523967675784,15.3203003462473,20
70,0.753879430864769,16.0741797771121,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
0,0,0,20
