"speciesid","active","dead","hunger","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","efficacy","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","season","run","type"
1,0,0,0,0,0,0,0,1,93.0099309096113,0.323550826054998,1.77354201860726,-15.7450192952693,-0.00113648675614968,0.0104554618452676,0,47,0.0912603825563565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,"midscale"
2,0,0,0,0,0,0,0,2,97.453006231226,-0.307331765955314,1.98765614931472,-3.97323354401964,0.00811381630250253,0.0267684737546369,0,39,0.0808029998582788,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,5,"midscale"
3,0,0,0,0,0,0,0,2,141.315426975489,-0.404192365519702,1.26442055404186,-1.45343966662576,0.00649308959837072,0.00253834483213723,0,38,0.0668918413016945,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,5,"midscale"
4,0,0,0,0,0,0,0,3,107.668522233143,-0.573116963217035,1.53721969039179,7.04973728538636,-0.00260787683189847,0.0250581143866293,0,33,0.036546702971682,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1,5,"midscale"
5,0,0,0,0,0,0,0,4,126.847431301139,-0.548384487675503,1.04536868189462,-11.0621612443286,0.00182119684875943,0.00230622091097757,0,38,0.0680906668375246,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,5,"midscale"
6,0,0,0,0,0,0,0,18,96.8413947382942,0.348241473874077,1.9481611866504,2.55218940590252,-0.00250289035146125,0.00591861420311034,1,18,0.0149191393773071,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,5,"midscale"
7,0,0,0,0,0,0,0,3,110.673955525272,-0.532171670906246,1.44537017843686,-7.8091422969194,0.00075937652378343,0.0235821509826928,0,34,0.0694002257171087,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,"midscale"
8,0,0,0,0,0,0,0,6,100.454575186595,-0.35722513566725,1.3047043941915,11.2274986057102,-0.0048565840057563,0.0297474644356407,0,43,0.0309047953947447,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,-1,5,"midscale"
9,0,0,0,0,0,0,0,1,143.585023814812,0.390733966324478,1.75777127756737,-8.41782065085883,0.00758064465364441,0.000102749220095575,0,26,0.039749308291357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,"midscale"
10,0,0,0,0,0,0,0,7,93.6416523624212,-0.593479977361858,1.25482562370598,1.41253496982288,-0.00258187193539925,0.00672013233182952,0,33,0.0424915612163022,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,-1,5,"midscale"
11,0,0,0,0,0,0,0,6,95.1543044485152,0.537165420572273,1.02629751479253,2.95049633771061,-0.00171303656999953,0.0214884041436017,0,41,0.0171290031075478,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-1,5,"midscale"
12,0,0,0,0,0,0,0,4,146.676509482786,-0.308524515735917,1.48397076060064,-12.3991011491338,-0.00304662954062223,0.0121642850665376,0,33,0.0245989270298742,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,-1,5,"midscale"
13,0,0,0,0,0,0,0,2,94.4840385904536,-0.380829254281707,1.97905031777918,-5.63187228009579,0.00413030351395719,0.0261353432177566,0,45,0.0895651591732167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,5,"midscale"
14,0,0,0,0,0,0,0,2,128.073506467044,0.55366908791475,1.45275890035555,-5.02838845130247,0.00138234108104371,0.0361009429418482,0,33,0.0309103716653772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5,"midscale"
15,0,0,0,0,0,0,0,2,144.675544509664,0.567656990722753,1.14141682023183,-6.36274603021823,0.00489075504243374,0.0313421698845923,0,29,0.0654452597629279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,5,"midscale"
16,0,0,0,0,0,0,0,7,115.475649163127,-0.361947238817811,1.49215855216607,1.34760048689843,0.00478771157446317,0.0243459137133323,0,35,0.0935725366650149,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,-1,5,"midscale"
17,0,0,0,0,0,0,0,14,91.4360740548,-0.410293722781353,1.47979704733007,-11.7399990095268,0.00594191257026978,0.0223718087398447,1,32,0.0926032936782576,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,-1,5,"midscale"
18,0,0,0,0,0,0,0,11,105.363014456816,-0.500637890934013,1.31359756854363,0.84677431441311,-0.00392854561330751,0.026344623810146,1,42,0.0971613238821738,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,-1,5,"midscale"
19,0,0,0,0,0,0,0,9,96.438720440492,-0.565266956621781,1.34122942760587,-1.21895047320644,0.00738265434629284,0.00131625876296312,0,27,0.0842586991540156,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-1,5,"midscale"
20,0,0,0,0,0,0,0,13,97.6693236781284,0.447423289599828,1.07491283630952,-7.26032016611414,0.00425756545737386,0.0191745577356778,1,29,0.0551255599455908,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,-1,5,"midscale"
21,0,0,0,0,0,0,0,1,117.514149150811,-0.398630319884978,1.23957656091079,-0.640775146992266,0.000349112356780096,0.0249539178423583,0,58,0.0452533696242608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,"midscale"
22,0,0,0,0,0,0,0,4,106.720706708729,-0.31173916363623,1.5571585088037,-5.0168819238156,0.00685740369022824,0.0143358997278847,0,35,0.0180559489573352,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,5,"midscale"
23,0,0,0,0,0,0,0,4,136.092752278782,0.472146802791394,1.3828601022251,5.45078863395241,0.00655696439091116,0.00340149549068883,0,40,0.0189340723166242,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,5,"midscale"
24,0,0,0,0,0,0,0,12,124.391302247532,-0.318680205219425,1.10849219281226,1.86612772740956,0.00549462842172943,0.0389288215176202,1,31,0.0604115300253034,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,-1,5,"midscale"
25,0,0,0,0,0,0,0,5,130.541388723068,-0.301313752681017,1.13977289805189,-3.16629570500512,0.00832733900635503,-0.00693927020998672,1,38,0.0639022761327215,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,-1,5,"midscale"
1,0,0,0,0,25,8,93,1,93.0099309096113,0.323550826054998,1.77354201860726,-15.7450192952693,-0.00113648675614968,0.0104554618452676,0,47,0.0912603825563565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"midscale"
2,0,0,0,0,12,13,98,2,97.453006231226,-0.307331765955314,1.98765614931472,-3.97323354401964,0.00811381630250253,0.0267684737546369,0,39,0.0808029998582788,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,"midscale"
