"speciesid","active","dead","hunger","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","efficacy","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","season","run","type"
1,0,0,0,0,0,0,0,4,126.137747461908,-0.571945288125426,1.33804656844586,-3.74815589270607,-0.00348924975376576,0.0261735467100516,0,35,0.0497436958434992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,-1,17,"midscale"
2,0,0,0,0,0,0,0,15,92.4687967915088,-0.572348431125283,1.24481681128964,-8.79104801811134,-0.000912425653077662,-0.00482865971513092,1,20,0.0688129411335103,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,-1,17,"midscale"
3,0,0,0,0,0,0,0,8,93.2127662468702,0.490923323971219,1.3231798147317,-1.28081124183147,0.00397729409276508,0.0351254770858213,1,46,0.0842666402319446,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,-1,17,"midscale"
4,0,0,0,0,0,0,0,2,101.3351776544,0.461673802672885,1.00704868510365,3.10896513591341,-0.00395013173809275,0.0276954309293069,0,29,0.0867779000173323,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,17,"midscale"
5,0,0,0,0,0,0,0,12,91.3362539839,-0.599468297953717,1.77290897630155,-0.937856034976098,0.000279333714861422,0.0150051524024457,1,46,0.0874006809759885,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,-1,17,"midscale"
6,0,0,0,0,0,0,0,2,130.661203432828,-0.382808916061185,1.12103030038998,-10.9559569807512,0.00676303108455613,0.0140447609336115,0,37,0.0914132350473665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,17,"midscale"
7,0,0,0,0,0,0,0,6,91.3670461904258,0.46193840126507,1.7884712878149,-12.1112479137844,0.00688311866368167,0.0198483845661394,0,33,0.0741797375702299,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,-1,17,"midscale"
8,0,0,0,0,0,0,0,1,103.009719103575,-0.524666782119311,1.16639259364456,-13.3287296737471,0.00592567160958424,0.00795114236883819,0,33,0.0530635488382541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,17,"midscale"
9,0,0,0,0,0,0,0,13,122.890235404484,0.571630682889372,1.87227433966473,-12.0840892570845,0.000922716245986521,-0.00326985568040982,1,27,0.0414187228726223,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,-1,17,"midscale"
10,0,0,0,0,0,0,0,20,111.020835544914,-0.563346585142426,1.69167463807389,-11.9614311565086,-0.00470134857459925,0.0336694509233348,1,29,0.0778100519417785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,17,"midscale"
11,0,0,0,0,0,0,0,5,114.542874502949,-0.526416506431997,1.67205319250934,12.6780152359626,0.00871261155814864,0.0205914922850206,0,38,0.0762994871241972,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,-1,17,"midscale"
12,0,0,0,0,0,0,0,2,117.410051962361,-0.391955394227989,1.96699495986104,-16.675746535426,0.00752296603634022,0.033301364092622,0,45,0.070878533849027,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,17,"midscale"
13,0,0,0,0,0,0,0,5,90.8361197216436,-0.40318287096452,1.35085082240403,4.46058587968423e-05,0.00453834001207724,0.0267907369392924,0,38,0.0533812790852971,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-1,17,"midscale"
14,0,0,0,0,0,0,0,3,129.871739395894,0.307051338208839,1.50535933952779,-9.11095062401431,-0.00203564299969003,0.0184873790340498,0,32,0.0970850246958435,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1,17,"midscale"
15,0,0,0,0,0,0,0,3,92.6157105853781,-0.554991263360716,1.64043299271725,5.85739125933285,0.00449831575388089,0.0288838061247952,0,31,0.0341077621839941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1,17,"midscale"
16,0,0,0,0,0,0,0,4,101.276869685389,0.592092517786659,1.47413630387746,2.00335553514213,0.00571353334118612,0.018292731824331,0,37,0.0100301881367341,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1,17,"midscale"
17,0,0,0,0,0,0,0,4,125.370004973374,-0.34003356504254,1.37313313595951,-11.8658728375612,0.00848939374787733,0.0368811941333115,0,21,0.0861428956245072,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-1,17,"midscale"
18,0,0,0,0,0,0,0,15,140.369629226625,-0.392185817216523,1.42896939069033,-12.2739569836617,0.00946748196147382,0.0142406562552787,1,36,0.0559492968232371,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,-1,17,"midscale"
19,0,0,0,0,0,0,0,7,139.749587983824,0.431200742418878,1.18200445175171,-10.8297088153692,0.000389827461913228,-0.00494269905844703,0,34,0.08040665010456,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-1,17,"midscale"
20,0,0,0,0,0,0,0,3,138.684163140133,0.461038827616721,1.31190005410463,-13.3571275898187,0.00510105380089953,0.0364479223825038,0,30,0.0679985100124031,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,17,"midscale"
21,0,0,0,0,0,0,0,2,148.950148187578,0.582767142076045,1.83756873686798,-7.53554899289947,0.00580937340506352,-0.00625496554654092,0,41,0.0436161307385191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,17,"midscale"
22,0,0,0,0,0,0,0,3,102.316380771808,0.557264661602676,1.30888039013371,-6.1401382050121,-0.00243071263772435,0.00853492213413119,0,26,0.0290320376446471,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,17,"midscale"
23,0,0,0,0,0,0,0,8,106.033523990773,0.335650218604133,1.16139401053078,0.841929992610569,0.00843326895032078,-0.00915521270595491,1,30,0.0312042753468268,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,-1,17,"midscale"
24,0,0,0,0,0,0,0,2,124.546851147898,-0.394262076658197,1.86279509030282,-6.58290410678682,0.0042166767665185,0.00574364646803588,0,40,0.0550830157729797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,17,"midscale"
25,0,0,0,0,0,0,0,3,141.252402481623,0.352857034443878,1.80829451978207,-7.77589659814532,0.000478371920762583,0.0192589871794917,0,36,0.0802246026904322,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,17,"midscale"
1,0,0,0,0,21,10,128,4,126.137747461908,-0.571945288125426,1.33804656844586,-3.74815589270607,-0.00348924975376576,0.0261735467100516,0,35,0.0497436958434992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,17,"midscale"
2,0,0,0,0,25,35,94,15,92.4687967915088,-0.572348431125283,1.24481681128964,-8.79104801811134,-0.000912425653077662,-0.00482865971513092,1,20,0.0688129411335103,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,17,"midscale"
3,0,0,0,0,34,28,101,8,93.2127662468702,0.490923323971219,1.3231798147317,-1.28081124183147,0.00397729409276508,0.0351254770858213,1,46,0.0842666402319446,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,17,"midscale"
4,0,0,0,0,19,10,97,2,101.3351776544,0.461673802672885,1.00704868510365,3.10896513591341,-0.00395013173809275,0.0276954309293069,0,29,0.0867779000173323,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"midscale"
5,0,0,0,0,18,28,96,12,91.3362539839,-0.599468297953717,1.77290897630155,-0.937856034976098,0.000279333714861422,0.0150051524024457,1,46,0.0874006809759885,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,17,"midscale"
6,0,0,0,0,5,32,132,2,130.661203432828,-0.382808916061185,1.12103030038998,-10.9559569807512,0.00676303108455613,0.0140447609336115,0,37,0.0914132350473665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,"midscale"
7,0,0,0,0,5,32,88,6,91.3670461904258,0.46193840126507,1.7884712878149,-12.1112479137844,0.00688311866368167,0.0198483845661394,0,33,0.0741797375702299,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,17,"midscale"
8,0,0,0,0,7,4,107,1,103.009719103575,-0.524666782119311,1.16639259364456,-13.3287296737471,0.00592567160958424,0.00795114236883819,0,33,0.0530635488382541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,"midscale"
9,0,0,0,0,18,2,122,13,122.890235404484,0.571630682889372,1.87227433966473,-12.0840892570845,0.000922716245986521,-0.00326985568040982,1,27,0.0414187228726223,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,17,"midscale"
10,0,0,0,0,14,31,110,20,111.020835544914,-0.563346585142426,1.69167463807389,-11.9614311565086,-0.00470134857459925,0.0336694509233348,1,29,0.0778100519417785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17,"midscale"
11,0,0,0,0,36,12,110,5,114.542874502949,-0.526416506431997,1.67205319250934,12.6780152359626,0.00871261155814864,0.0205914922850206,0,38,0.0762994871241972,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,17,"midscale"
12,0,0,0,0,39,7,125,2,117.410051962361,-0.391955394227989,1.96699495986104,-16.675746535426,0.00752296603634022,0.033301364092622,0,45,0.070878533849027,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17,"midscale"
13,0,0,0,0,33,37,83,5,90.8361197216436,-0.40318287096452,1.35085082240403,4.46058587968423e-05,0.00453834001207724,0.0267907369392924,0,38,0.0533812790852971,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,17,"midscale"
14,0,0,0,0,39,23,130,3,129.871739395894,0.307051338208839,1.50535933952779,-9.11095062401431,-0.00203564299969003,0.0184873790340498,0,32,0.0970850246958435,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,17,"midscale"
15,0,0,0,0,24,8,90,3,92.6157105853781,-0.554991263360716,1.64043299271725,5.85739125933285,0.00449831575388089,0.0288838061247952,0,31,0.0341077621839941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,17,"midscale"
16,0,0,0,0,2,21,101,4,101.276869685389,0.592092517786659,1.47413630387746,2.00335553514213,0.00571353334118612,0.018292731824331,0,37,0.0100301881367341,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,"midscale"
17,0,0,0,0,19,9,128,4,125.370004973374,-0.34003356504254,1.37313313595951,-11.8658728375612,0.00848939374787733,0.0368811941333115,0,21,0.0861428956245072,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,17,"midscale"
18,0,0,0,0,11,18,146,15,140.369629226625,-0.392185817216523,1.42896939069033,-12.2739569836617,0.00946748196147382,0.0142406562552787,1,36,0.0559492968232371,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,17,"midscale"
19,0,0,0,0,33,18,140,7,139.749587983824,0.431200742418878,1.18200445175171,-10.8297088153692,0.000389827461913228,-0.00494269905844703,0,34,0.08040665010456,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,17,"midscale"
20,0,0,0,0,17,39,135,3,138.684163140133,0.461038827616721,1.31190005410463,-13.3571275898187,0.00510105380089953,0.0364479223825038,0,30,0.0679985100124031,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17,"midscale"
21,0,0,0,0,27,6,146,2,148.950148187578,0.582767142076045,1.83756873686798,-7.53554899289947,0.00580937340506352,-0.00625496554654092,0,41,0.0436161307385191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,"midscale"
22,0,0,0,0,11,14,102,3,102.316380771808,0.557264661602676,1.30888039013371,-6.1401382050121,-0.00243071263772435,0.00853492213413119,0,26,0.0290320376446471,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17,"midscale"
23,0,0,0,0,29,4,99,8,106.033523990773,0.335650218604133,1.16139401053078,0.841929992610569,0.00843326895032078,-0.00915521270595491,1,30,0.0312042753468268,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,17,"midscale"
24,0,0,0,0,4,33,129,2,124.546851147898,-0.394262076658197,1.86279509030282,-6.58290410678682,0.0042166767665185,0.00574364646803588,0,40,0.0550830157729797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,"midscale"
25,0,0,0,0,19,20,130,3,141.252402481623,0.352857034443878,1.80829451978207,-7.77589659814532,0.000478371920762583,0.0192589871794917,0,36,0.0802246026904322,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17,"midscale"
2,0,0,0,0,41,7,93,15,92.4687967915088,-0.572348431125283,1.24481681128964,-8.79104801811134,-0.000912425653077662,-0.00482865971513092,1,20,0.0688129411335103,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,17,"midscale"
7,0,0,0,0,30,37,89,6,91.3670461904258,0.46193840126507,1.7884712878149,-12.1112479137844,0.00688311866368167,0.0198483845661394,0,33,0.0741797375702299,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,17,"midscale"
15,0,0,0,0,15,14,97,3,92.6157105853781,-0.554991263360716,1.64043299271725,5.85739125933285,0.00449831575388089,0.0288838061247952,0,31,0.0341077621839941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,17,"midscale"
23,0,0,0,0,12,0,102,8,106.033523990773,0.335650218604133,1.16139401053078,0.841929992610569,0.00843326895032078,-0.00915521270595491,1,30,0.0312042753468268,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,17,"midscale"
4,0,0,0,0,35,10,102,2,101.3351776544,0.461673802672885,1.00704868510365,3.10896513591341,-0.00395013173809275,0.0276954309293069,0,29,0.0867779000173323,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,"midscale"
22,0,0,0,0,16,4,102,3,102.316380771808,0.557264661602676,1.30888039013371,-6.1401382050121,-0.00243071263772435,0.00853492213413119,0,26,0.0290320376446471,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,17,"midscale"
13,0,0,0,0,-1,3,91,5,90.8361197216436,-0.40318287096452,1.35085082240403,4.46058587968423e-05,0.00453834001207724,0.0267907369392924,0,38,0.0533812790852971,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,17,"midscale"
8,0,0,0,0,-3,19,101,1,103.009719103575,-0.524666782119311,1.16639259364456,-13.3287296737471,0.00592567160958424,0.00795114236883819,0,33,0.0530635488382541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17,"midscale"
5,0,0,0,0,2,14,101,12,91.3362539839,-0.599468297953717,1.77290897630155,-0.937856034976098,0.000279333714861422,0.0150051524024457,1,46,0.0874006809759885,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,17,"midscale"
3,0,0,0,0,12,12,92,8,93.2127662468702,0.490923323971219,1.3231798147317,-1.28081124183147,0.00397729409276508,0.0351254770858213,1,46,0.0842666402319446,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,17,"midscale"
10,0,0,0,0,37,29,112,20,111.020835544914,-0.563346585142426,1.69167463807389,-11.9614311565086,-0.00470134857459925,0.0336694509233348,1,29,0.0778100519417785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,"midscale"
16,0,0,0,0,1,25,101,4,101.276869685389,0.592092517786659,1.47413630387746,2.00335553514213,0.00571353334118612,0.018292731824331,0,37,0.0100301881367341,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,17,"midscale"
17,0,0,0,0,14,10,129,4,125.370004973374,-0.34003356504254,1.37313313595951,-11.8658728375612,0.00848939374787733,0.0368811941333115,0,21,0.0861428956245072,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,17,"midscale"
9,0,0,0,0,20,41,116,13,122.890235404484,0.571630682889372,1.87227433966473,-12.0840892570845,0.000922716245986521,-0.00326985568040982,1,27,0.0414187228726223,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,17,"midscale"
