"speciesid","active","dead","hunger","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","efficacy","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","season","run","type"
1,0,0,0,0,0,0,0,6,91.3132290914655,0.488095444953069,1.39499732269906,-13.562721557834,0.000619852034142241,-0.00448847996536642,0,23,0.0946063218149357,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-1,2,"control"
2,0,0,0,0,0,0,0,1,131.372338011861,0.574775371863507,1.53961909306236,-2.77903861530885,0.00233018749277107,0.0273783053015359,0,30,0.0900167629984207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,"control"
3,0,0,0,0,0,0,0,6,143.24127651751,0.35484614095185,1.86160595808178,-0.634635687375768,0.00700767551199533,0.0199532016157173,1,42,0.0930402393569238,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,2,"control"
4,0,0,0,0,0,0,0,9,122.232555882074,0.434577095531859,1.75240758736618,4.59862039825992,0.00524564435123466,0.0290214841929264,1,35,0.0371698011225089,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,-1,2,"control"
5,0,0,0,0,0,0,0,7,143.101581512019,0.377142385742627,1.75821360386908,-12.8105135911435,0.00528527830610983,0.0372887545824051,0,35,0.0423899539001286,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-1,2,"control"
6,0,0,0,0,0,0,0,2,144.850470651872,0.478235569316894,1.92389605310746,-11.5431590322494,-0.00358027832233347,0.00789481295272708,0,33,0.0807163644442335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,2,"control"
7,0,0,0,0,0,0,0,3,140.938796829432,-0.418945643096231,1.32896984741092,7.75837559855322,0.000710344010731205,0.0142916300543584,0,32,0.0378399261087179,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,2,"control"
8,0,0,0,0,0,0,0,5,107.610554150306,-0.562081322399899,1.15637591318227,-1.00018059521501,0.0011045889777597,0.0163215305749327,0,31,0.0999342949315906,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-1,2,"control"
9,0,0,0,0,0,0,0,4,137.051184698939,-0.352494312124327,1.21519631845877,1.17572818984782,0.000816778863081708,0.0324179187859409,0,37,0.0126744156470522,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1,2,"control"
10,0,0,0,0,0,0,0,10,119.622119441628,0.542853119806387,1.11282352963462,-9.16801684916362,0.00387890504673123,0.015058062619064,1,36,0.0374883334967308,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-1,2,"control"
11,0,0,0,0,0,0,0,5,148.954439596273,0.538266833103262,1.19578442466445,9.46005589295533,0.00754847041447647,0.0072281225793995,0,38,0.0214498913963325,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-1,2,"control"
12,0,0,0,0,0,0,0,4,104.592064842582,-0.481465278170072,1.85766102769412,-3.24693445383084,0.00280771665275097,0.0191449568117969,0,40,0.0644196338299662,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-1,2,"control"
13,0,0,0,0,0,0,0,4,94.3799711717293,-0.315648075635545,1.22770716319792,-0.512487071036351,0.00147979429457337,0.0163402979588136,0,46,0.0391539619094692,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1,2,"control"
14,0,0,0,0,0,0,0,3,103.899395791814,0.507396684517153,1.76702093495987,-4.34589695694867,0.0082709413045086,0.0353499496681616,0,43,0.0947803835594095,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,"control"
15,0,0,0,0,0,0,0,1,106.794701493345,-0.345423084357753,1.61714216321707,2.40043258586224,0.00865549213252962,0.0389557587425224,0,33,0.0891702075209469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,"control"
16,0,0,0,0,0,0,0,4,148.257619128563,0.360172196547501,1.56906412751414,-6.29202592350918,-0.00419689880218357,-0.00926652061985806,0,40,0.038312561197672,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-1,2,"control"
17,0,0,0,0,0,0,0,1,129.53974689357,0.331046134466305,1.1539704487659,11.752704048416,0.00191235757200047,0.0270999226579443,0,34,0.0436971854395233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,2,"control"
18,0,0,0,0,0,0,0,3,130.206728065386,-0.303798557398841,1.03483321540989,7.05531480515409,0.00575992032652721,0.0138729290547781,0,33,0.0554250008380041,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,"control"
19,0,0,0,0,0,0,0,13,102.590311649255,0.495761730987579,1.99795345682651,-17.1287007888613,0.000605920979287475,0.034980667787604,1,39,0.0564958372269757,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,-1,2,"control"
20,0,0,0,0,0,0,0,4,149.437347133644,0.372611924889497,1.83557368349284,-7.97594560613274,-0.00455136602628045,0.00560613912297413,0,41,0.0280114995269105,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-1,2,"control"
21,0,0,0,0,0,0,0,4,122.045286032371,0.338680601119995,1.58656202699058,-3.93519262740873,-0.0045835522795096,0.00324683411512524,0,33,0.0486784719978459,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,2,"control"
22,0,0,0,0,0,0,0,3,124.462363659404,0.317496891855262,1.33911667577922,-15.5335611405925,0.00548431583098136,0.0175939763290808,0,39,0.0450293699046597,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,2,"control"
23,0,0,0,0,0,0,0,12,136.33438419085,-0.512048693583347,1.16688343812712,-10.9523708165495,-0.00111796134267934,0.0355772627028637,1,34,0.098995230065193,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,-1,2,"control"
24,0,0,0,0,0,0,0,3,111.425365847535,0.309165716101415,1.8074101509992,-7.64233298619673,0.00836021334049292,-0.0046287167374976,0,43,0.0718788213096559,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,2,"control"
25,0,0,0,0,0,0,0,20,105.399673911743,-0.564097257284448,1.64945080224425,-0.420381110078544,-0.00378738489933312,0.0376397988619283,1,37,0.0289729886036366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,2,"control"
